ProductID,ProductCategory,QuantitySold,RevenueGenerated
7841,Furniture,84,2929.94
7842,Clothing,97,5552.48
7843,Clothing,17,583.93
7844,Toys,52,2793.59
7845,Sports,21,212.02
7846,Furniture,77,1282.23
7847,Electronics,17,589.68
7848,Sports,60,1319.05
7849,Clothing,39,539.53
7850,Furniture,90,3711.55
7851,Furniture,62,3492.04
7852,Furniture,18,830.37
7853,Electronics,75,3170.7
7854,Clothing,27,1247.53
7855,Electronics,49,3673.38
7856,Furniture,4,84.11
7857,Furniture,12,1141.12
7858,Electronics,61,4971.04
7859,Toys,78,961.1
7860,Books,3,30.57
7861,Electronics,70,6837.23
7862,Sports,29,1671.11
7863,Furniture,19,655.07
7864,Books,96,7632.78
7865,Sports,8,91.97
7866,Electronics,2,104.25
7867,Toys,50,3720.51
7868,Furniture,3,83.7
7869,Furniture,24,1114.63
7870,Toys,5,188.38
7871,Furniture,15,749.18
7872,Furniture,65,950.91
7873,Furniture,53,3647.11
7874,Toys,81,7256.87
7875,Toys,30,1637.96
7876,Sports,78,2685.22
7877,Clothing,35,1447.11
7878,Toys,41,2931.44
7879,Toys,93,3930.48
7880,Electronics,21,1223.91
7881,Toys,33,666.69
7882,Toys,95,4889.97
7883,Clothing,89,5980.72
7884,Electronics,32,2433.52
7885,Toys,31,2927.94
7886,Toys,4,116.26
7887,Furniture,11,728.12
7888,Toys,5,462.26
7889,Toys,96,7323.74
7890,Furniture,6,312.96
7891,Clothing,88,1046.6
7892,Toys,59,3158.54
7893,Books,17,260.7
7894,Sports,83,4005.93
7895,Books,35,856.95
7896,Electronics,84,4976.69
7897,Sports,31,3085.71
7898,Clothing,64,1159.48
7899,Furniture,21,1958.8
7900,Sports,38,1792.65
7901,Electronics,76,1659.5
7902,Electronics,23,1821.82
7903,Clothing,19,681.62
7904,Sports,17,1473.44
7905,Electronics,89,7401.88
7906,Electronics,10,549.72
7907,Electronics,32,434.4
7908,Clothing,64,6165.76
7909,Books,39,2822.22
7910,Books,56,1333.03
7911,Electronics,60,957.33
7912,Books,24,815.85
7913,Toys,53,2936.35
7914,Toys,1,97.7
7915,Books,25,1228.66
7916,Furniture,25,2257.44
7917,Furniture,14,458.58
7918,Sports,80,5617.41
7919,Toys,58,2999.86
7920,Furniture,65,1616.9
7921,Electronics,39,1769.83
7922,Electronics,61,1606.41
7923,Books,73,3049.48
7924,Books,70,2534.64
7925,Sports,91,2669.8
7926,Sports,50,4258.25
7927,Sports,75,2776.7
7928,Sports,87,3767.74
7929,Toys,37,1658.05
7930,Toys,20,1679.05
7931,Clothing,93,2284.41
7932,Toys,44,1972.13
7933,Electronics,90,3362.36
7934,Furniture,8,726.15
7935,Sports,7,636.64
7936,Toys,20,1177.75
7937,Electronics,24,827.88
7938,Furniture,33,1831.72
7939,Clothing,23,1606.6
7940,Books,39,555.87
7941,Toys,41,1135.57
7942,Furniture,40,605.48
7943,Furniture,13,1039.54
7944,Sports,11,845.34
7945,Sports,4,378.28
7946,Clothing,3,187.29
7947,Sports,46,3109.64
7948,Toys,51,1402.82
7949,Furniture,68,5274.8
7950,Clothing,10,265.41
7951,Toys,21,239.81
7952,Books,63,2943.26
7953,Books,88,8302.92
7954,Furniture,68,2294.94
7955,Sports,34,1161.99
7956,Toys,89,3080.26
7957,Toys,3,66.83
7958,Electronics,59,5349.64
7959,Books,58,2851.22
7960,Clothing,43,607.08
7961,Electronics,35,2354.72
7962,Clothing,70,5605.85
7963,Toys,38,3107.87
7964,Electronics,46,2782.89
7965,Sports,18,1433.44
7966,Electronics,26,1088.03
7967,Books,96,7891.76
7968,Electronics,81,4135.76
7969,Sports,52,1096.61
7970,Electronics,58,5352.04
7971,Furniture,10,869.09
7972,Clothing,96,7131.35
7973,Sports,15,1040.95
7974,Books,41,966.14
7975,Clothing,11,860.8
7976,Electronics,13,1114.86
7977,Electronics,11,901.03
7978,Furniture,95,3679.87
7979,Toys,71,1688.58
7980,Electronics,47,3949.59
7981,Books,90,3086.99
7982,Electronics,85,1789.94
7983,Books,6,242.16
7984,Books,74,6546.28
7985,Clothing,39,1009.27
7986,Sports,36,1609.47
7987,Furniture,97,7787.69
7988,Toys,45,3043.28
7989,Electronics,84,2823.73
7990,Toys,16,885.76
7991,Books,75,4024.84
7992,Books,39,1552.57
7993,Furniture,93,9251.0
7994,Toys,81,6223.71
7995,Toys,62,5825.2
7996,Electronics,30,2567.55
7997,Books,99,2228.25
7998,Furniture,18,566.06
7999,Books,7,152.45
8000,Books,73,5805.91
8001,Books,80,4916.38
8002,Sports,12,154.41
8003,Books,84,3985.86
8004,Sports,30,2385.65
8005,Furniture,26,2423.42
8006,Furniture,14,1180.54
8007,Sports,7,559.7
8008,Electronics,60,3884.7
8009,Electronics,80,6369.82
8010,Toys,82,4602.05
8011,Electronics,72,867.98
8012,Electronics,23,1196.13
8013,Electronics,94,8084.45
8014,Sports,30,2980.39
8015,Books,75,5929.65
8016,Clothing,85,5418.31
8017,Books,47,3773.39
8018,Sports,91,5398.61
8019,Furniture,65,5626.65
8020,Clothing,55,4460.74
8021,Toys,47,4256.88
8022,Sports,52,1131.25
8023,Books,31,2553.18
8024,Toys,54,558.15
8025,Clothing,91,4221.8
8026,Sports,50,2626.9
8027,Clothing,12,751.5
8028,Toys,23,2117.02
8029,Furniture,48,803.8
8030,Books,44,2265.21
8031,Clothing,36,2480.34
8032,Toys,34,3077.13
8033,Furniture,51,2824.55
8034,Toys,63,4691.13
8035,Clothing,84,6408.71
8036,Furniture,52,4179.85
8037,Toys,71,4446.35
8038,Clothing,8,768.61
8039,Books,11,506.39
8040,Books,11,436.35
8041,Furniture,2,139.17
8042,Electronics,99,7002.94
8043,Sports,24,1797.47
8044,Furniture,62,772.1
8045,Toys,42,3235.57
8046,Sports,9,641.13
8047,Books,16,786.48
8048,Electronics,55,4423.97
8049,Furniture,99,3517.1
8050,Furniture,5,76.88
8051,Toys,6,100.25
8052,Sports,23,1628.92
8053,Electronics,80,6737.31
8054,Books,53,4324.83
8055,Toys,29,1213.97
8056,Toys,30,2683.53
8057,Sports,23,1115.8
8058,Toys,74,4929.42
8059,Furniture,95,4270.88
8060,Sports,58,4070.6
8061,Toys,97,2907.71
8062,Electronics,21,1005.97
8063,Electronics,55,2177.57
8064,Electronics,58,4592.51
8065,Electronics,93,4750.14
8066,Books,34,1730.07
8067,Electronics,67,861.58
8068,Furniture,8,397.7
8069,Sports,10,670.03
8070,Clothing,41,3904.77
8071,Toys,99,9045.7
8072,Furniture,19,1763.24
8073,Sports,79,7712.99
8074,Electronics,56,1835.52
8075,Clothing,98,9346.4
8076,Toys,14,361.67
8077,Clothing,88,8554.31
8078,Books,44,3798.17
8079,Furniture,49,2942.47
8080,Furniture,73,6047.54
8081,Electronics,48,1267.93
8082,Furniture,95,8463.33
8083,Toys,83,4579.41
8084,Furniture,1,17.24
8085,Books,49,1277.12
8086,Toys,54,2706.65
8087,Clothing,1,66.59
8088,Furniture,24,609.16
8089,Clothing,76,2493.19
8090,Toys,4,127.71
8091,Sports,44,733.72
8092,Books,28,652.6
8093,Books,100,4987.93
8094,Clothing,48,1304.46
8095,Clothing,41,2088.57
8096,Books,73,7133.72
8097,Toys,23,2040.66
8098,Books,82,956.74
8099,Books,85,5042.37
8100,Books,87,4625.72
8101,Clothing,33,1041.21
8102,Toys,41,2771.02
8103,Sports,32,2081.12
8104,Furniture,88,2403.28
8105,Sports,87,7944.44
8106,Books,40,3080.24
8107,Toys,92,7448.42
8108,Toys,30,1492.56
8109,Toys,54,1666.37
8110,Furniture,13,763.79
8111,Furniture,32,1731.18
8112,Books,98,9365.41
8113,Books,67,5436.12
8114,Toys,98,3685.38
8115,Toys,20,381.22
8116,Sports,20,501.77
8117,Sports,50,1369.07
8118,Sports,52,3329.75
8119,Sports,42,3942.78
8120,Clothing,20,1362.6
8121,Toys,71,5064.93
8122,Toys,57,3991.84
8123,Books,54,4094.41
8124,Sports,95,6774.24
8125,Toys,44,4005.68
8126,Clothing,72,3878.55
8127,Clothing,83,4805.12
8128,Clothing,14,582.06
8129,Toys,29,2369.94
8130,Furniture,33,1370.56
8131,Electronics,83,1234.86
8132,Books,10,495.22
8133,Clothing,41,3613.22
8134,Clothing,90,4204.6
8135,Electronics,21,1300.84
8136,Electronics,34,558.18
8137,Sports,36,1654.88
8138,Toys,75,4530.81
8139,Electronics,71,3455.39
8140,Sports,4,196.16
8141,Electronics,92,8098.29
8142,Toys,55,5017.59
8143,Books,23,2024.51
8144,Books,98,2312.66
8145,Books,69,1116.39
8146,Clothing,45,1633.04
8147,Sports,44,2176.03
8148,Sports,12,385.68
8149,Books,66,1150.81
8150,Sports,83,2845.95
8151,Sports,39,1345.96
8152,Clothing,14,1044.12
8153,Clothing,72,2016.9
8154,Furniture,74,2801.19
8155,Books,66,1309.32
8156,Furniture,42,4177.44
8157,Electronics,20,1815.07
8158,Sports,95,6239.29
8159,Sports,29,2781.3
8160,Sports,47,1405.58
8161,Clothing,3,92.0
8162,Books,3,43.81
8163,Clothing,12,564.93
8164,Books,64,4927.18
8165,Furniture,5,109.67
8166,Clothing,94,4446.05
8167,Toys,27,1308.85
8168,Furniture,28,996.14
8169,Toys,72,3293.42
8170,Electronics,63,2971.31
8171,Furniture,11,390.98
8172,Books,97,8320.31
8173,Toys,73,5469.53
8174,Electronics,6,424.84
8175,Furniture,81,4839.86
8176,Clothing,46,4095.43
8177,Electronics,46,1822.35
8178,Clothing,77,4291.69
8179,Sports,58,3334.29
8180,Furniture,73,888.01
8181,Sports,89,5359.45
8182,Toys,88,7302.51
8183,Toys,18,1105.74
8184,Sports,55,2511.45
8185,Books,79,5280.95
8186,Electronics,39,465.28
8187,Books,73,4206.3
8188,Furniture,13,480.91
8189,Furniture,62,5310.76
8190,Clothing,90,7540.3
8191,Clothing,42,2352.25
8192,Electronics,97,2984.12
8193,Furniture,21,212.68
8194,Sports,73,2575.86
8195,Sports,34,1789.24
8196,Clothing,23,2045.61
8197,Furniture,32,1669.33
8198,Sports,56,2633.28
8199,Toys,82,7867.69
8200,Toys,51,4762.26
8201,Clothing,53,1502.74
8202,Books,71,4153.67
8203,Furniture,48,4149.37
8204,Clothing,42,2839.35
8205,Books,10,925.76
8206,Furniture,26,1776.46
8207,Toys,20,229.6
8208,Electronics,62,1244.55
8209,Sports,73,2765.03
8210,Sports,14,167.58
8211,Furniture,63,3868.34
8212,Books,60,2746.71
8213,Sports,55,5277.94
8214,Electronics,39,1801.24
8215,Sports,6,378.22
8216,Furniture,80,2691.29
8217,Clothing,1,45.72
8218,Toys,61,1658.3
8219,Furniture,33,1766.75
8220,Clothing,57,3368.05
8221,Sports,100,9423.96
8222,Toys,4,51.65
8223,Sports,74,1749.41
8224,Toys,10,731.48
8225,Sports,50,4445.26
8226,Electronics,84,4595.28
8227,Furniture,39,3536.3
8228,Sports,28,1651.6
8229,Toys,42,3441.17
8230,Furniture,81,2126.22
8231,Clothing,36,2762.32
8232,Clothing,86,1416.94
8233,Toys,27,1487.06
8234,Toys,44,3401.28
8235,Clothing,68,4515.08
8236,Clothing,84,6068.63
8237,Sports,6,387.08
8238,Toys,87,1436.48
8239,Sports,21,1204.77
8240,Sports,85,1549.49
8241,Toys,90,1254.3
8242,Toys,65,2619.14
8243,Electronics,51,3341.59
8244,Books,12,183.26
8245,Toys,42,1364.41
8246,Clothing,76,7485.8
8247,Electronics,97,3995.24
8248,Clothing,77,2722.61
8249,Electronics,22,1895.26
8250,Toys,27,2601.63
8251,Toys,92,3685.73
8252,Books,78,4624.45
8253,Clothing,49,1380.66
8254,Sports,12,148.51
8255,Furniture,22,1216.5
8256,Books,59,2765.73
8257,Books,35,1308.08
8258,Electronics,16,1193.87
8259,Electronics,7,629.83
8260,Electronics,47,4018.5
8261,Books,68,1997.32
8262,Furniture,54,2045.83
8263,Electronics,70,1260.5
8264,Furniture,32,950.16
8265,Clothing,18,1518.94
8266,Books,85,7913.93
8267,Books,77,6184.21
8268,Sports,69,6857.82
8269,Sports,50,3749.4
8270,Sports,100,9284.28
8271,Electronics,94,2989.91
8272,Books,23,1177.9
8273,Clothing,67,3656.28
8274,Sports,34,2175.39
8275,Books,47,3765.56
8276,Books,90,4106.88
8277,Furniture,9,263.51
8278,Furniture,35,578.71
8279,Books,94,4974.45
8280,Furniture,89,2167.01
8281,Electronics,86,933.18
8282,Furniture,44,1260.69
8283,Electronics,87,8131.03
8284,Furniture,42,2784.77
8285,Toys,52,655.6
8286,Books,50,3025.27
8287,Furniture,64,1302.12
8288,Toys,47,3472.09
8289,Books,94,8197.02
8290,Sports,45,605.18
8291,Books,56,4320.22
8292,Toys,49,2819.29
8293,Books,42,2994.12
8294,Sports,45,4477.17
8295,Toys,61,674.94
8296,Toys,98,7101.08
8297,Books,12,725.8
8298,Books,26,1164.99
8299,Books,7,615.27
8300,Electronics,16,943.64
8301,Books,87,6238.14
8302,Furniture,99,6827.32
8303,Toys,52,5086.61
8304,Clothing,5,376.39
8305,Clothing,19,332.09
8306,Toys,20,1288.89
8307,Electronics,6,550.0
8308,Electronics,86,7638.19
8309,Furniture,72,6102.73
8310,Sports,65,4388.46
8311,Clothing,63,6270.6
8312,Books,24,2029.06
8313,Sports,18,627.1
8314,Clothing,87,8649.3
8315,Furniture,45,3046.08
8316,Sports,91,6803.76
8317,Toys,18,799.48
8318,Toys,71,3201.99
8319,Furniture,33,1385.05
8320,Toys,99,6812.25
8321,Books,73,5072.47
8322,Clothing,31,1757.5
8323,Sports,68,2117.5
8324,Clothing,69,4988.83
8325,Sports,59,4236.6
8326,Furniture,38,1756.71
8327,Books,97,4810.7
8328,Furniture,21,317.77
8329,Toys,63,1923.19
8330,Clothing,70,4967.86
8331,Electronics,37,2325.48
8332,Furniture,57,1909.48
8333,Sports,85,5894.27
8334,Sports,98,3872.44
8335,Toys,75,6221.43
8336,Electronics,93,5197.34
8337,Furniture,22,631.45
8338,Sports,15,161.05
8339,Electronics,87,1441.76
8340,Furniture,61,4348.41
8341,Electronics,91,6419.58
8342,Books,27,2426.2
8343,Books,90,5924.63
8344,Books,33,896.83
8345,Electronics,74,2133.89
8346,Clothing,56,4641.32
8347,Electronics,100,3115.2
8348,Furniture,92,2920.86
8349,Clothing,98,8344.73
8350,Books,8,557.14
8351,Clothing,77,6829.4
8352,Electronics,25,386.35
8353,Sports,97,2386.64
8354,Electronics,72,1859.4
8355,Clothing,61,3558.01
8356,Electronics,19,316.2
8357,Books,87,942.88
8358,Clothing,34,1149.43
8359,Books,19,498.04
8360,Furniture,50,4794.43
8361,Clothing,13,182.57
8362,Books,58,4979.26
8363,Clothing,13,280.27
8364,Sports,71,5590.39
8365,Electronics,90,2493.19
8366,Furniture,56,4225.62
8367,Books,22,829.56
8368,Electronics,20,867.79
8369,Furniture,47,4401.44
8370,Toys,39,581.0
8371,Furniture,100,4205.59
8372,Sports,46,2218.26
8373,Sports,33,564.25
8374,Books,81,844.44
8375,Furniture,57,4561.13
8376,Sports,65,6076.78
8377,Electronics,25,1514.11
8378,Furniture,32,965.62
8379,Sports,80,930.15
8380,Books,69,5014.17
8381,Electronics,27,2595.29
8382,Furniture,21,2041.42
8383,Furniture,27,2180.73
8384,Books,54,4704.19
8385,Books,67,5140.93
8386,Clothing,54,4609.39
8387,Toys,70,2279.08
8388,Electronics,12,1023.23
8389,Clothing,18,506.03
8390,Sports,82,1346.37
8391,Books,43,4213.92
8392,Sports,15,1263.61
8393,Clothing,97,6709.69
8394,Clothing,75,6562.16
8395,Toys,43,2895.94
8396,Sports,68,4906.61
8397,Electronics,84,5516.06
8398,Books,20,1390.37
8399,Electronics,27,2066.08
8400,Clothing,41,3841.18
8401,Electronics,35,2451.14
8402,Toys,65,1102.88
8403,Books,66,4057.58
8404,Clothing,6,415.12
8405,Books,3,70.18
8406,Sports,69,4696.0
8407,Toys,96,1290.38
8408,Sports,36,655.19
8409,Clothing,62,1000.46
8410,Sports,62,633.1
8411,Furniture,1,70.04
8412,Books,83,2966.31
8413,Sports,90,8962.17
8414,Sports,11,129.69
8415,Electronics,5,418.41
8416,Furniture,17,775.51
8417,Toys,89,5526.91
8418,Furniture,14,1137.31
8419,Sports,93,4867.82
8420,Sports,17,279.85
8421,Furniture,18,385.05
8422,Sports,31,824.61
8423,Furniture,73,3456.82
8424,Books,8,540.1
8425,Electronics,12,214.93
8426,Electronics,2,136.2
8427,Sports,86,6149.33
8428,Electronics,32,439.33
8429,Electronics,35,1840.79
8430,Toys,17,1059.52
8431,Furniture,8,599.02
8432,Clothing,78,3084.65
8433,Toys,45,1680.8
8434,Clothing,83,1880.93
8435,Furniture,47,644.43
8436,Furniture,67,3963.69
8437,Books,89,6010.96
8438,Clothing,2,52.09
8439,Furniture,95,4484.54
8440,Furniture,58,1691.64
8441,Clothing,21,802.73
8442,Toys,97,3556.67
8443,Sports,96,8697.69
8444,Books,74,5867.99
8445,Electronics,68,5703.54
8446,Furniture,41,3231.51
8447,Clothing,60,2829.65
8448,Electronics,73,4735.11
8449,Electronics,26,2557.92
8450,Sports,39,909.3
8451,Clothing,41,1236.74
8452,Clothing,22,1106.75
8453,Furniture,63,1810.98
8454,Clothing,3,176.9
8455,Toys,51,1439.96
8456,Books,91,5985.3
8457,Sports,12,755.94
8458,Clothing,25,1181.87
8459,Sports,50,841.92
8460,Toys,3,213.67
8461,Clothing,25,323.54
8462,Sports,97,3236.34
8463,Toys,71,3524.32
8464,Sports,42,4027.62
8465,Books,14,650.73
8466,Electronics,92,1941.87
8467,Furniture,3,289.93
8468,Furniture,76,3475.04
8469,Electronics,11,503.09
8470,Books,85,7536.0
8471,Toys,45,756.98
8472,Sports,26,1890.98
8473,Furniture,72,4518.26
8474,Electronics,52,3067.27
8475,Sports,64,2167.29
8476,Sports,75,6940.31
8477,Furniture,89,2875.86
8478,Toys,69,5317.36
8479,Books,50,2550.71
8480,Books,78,1572.11
8481,Toys,46,4598.08
8482,Electronics,17,664.6
8483,Furniture,50,1472.67
8484,Furniture,79,7342.55
8485,Clothing,92,7455.13
8486,Toys,57,5485.75
8487,Clothing,89,7111.84
8488,Sports,32,2894.28
8489,Clothing,64,2624.92
8490,Toys,71,3296.08
8491,Clothing,57,3133.28
8492,Clothing,10,297.88
8493,Toys,56,1158.22
8494,Toys,88,8342.4
8495,Toys,67,743.03
8496,Toys,44,1023.22
8497,Books,68,2682.3
8498,Electronics,31,1541.31
8499,Clothing,1,24.05
8500,Toys,20,1321.94
8501,Books,54,1099.71
8502,Furniture,17,1389.79
8503,Toys,42,2360.53
8504,Sports,34,2067.56
8505,Books,77,2226.71
8506,Furniture,12,547.67
8507,Toys,74,1386.53
8508,Clothing,26,2507.67
8509,Sports,73,5695.75
8510,Books,48,3263.64
8511,Furniture,25,328.39
8512,Furniture,70,3536.45
8513,Clothing,53,3334.09
8514,Electronics,1,78.84
8515,Clothing,75,6656.05
8516,Electronics,88,4973.24
8517,Sports,13,949.63
8518,Books,14,736.07
8519,Sports,51,3730.08
8520,Electronics,97,2340.71
8521,Books,62,891.56
8522,Books,48,2751.42
8523,Clothing,4,201.78
8524,Furniture,96,4220.47
8525,Clothing,71,3796.48
8526,Electronics,91,3289.55
8527,Sports,34,1497.69
8528,Electronics,4,71.01
8529,Furniture,62,4926.36
8530,Books,5,237.89
8531,Electronics,73,2701.7
8532,Furniture,51,598.23
8533,Clothing,75,7193.69
8534,Electronics,23,1031.64
8535,Books,92,4091.64
8536,Books,29,2007.37
8537,Clothing,98,9241.41
8538,Clothing,42,2932.83
8539,Furniture,49,4752.3
8540,Clothing,79,6084.63
8541,Books,68,3615.36
8542,Books,50,1777.97
8543,Toys,7,610.39
8544,Books,20,1884.18
8545,Electronics,69,5923.25
8546,Clothing,74,4727.79
8547,Books,79,2560.03
8548,Electronics,96,1723.09
8549,Books,19,711.03
8550,Furniture,19,971.44
8551,Books,56,3151.1
8552,Toys,22,2006.42
8553,Electronics,28,1628.64
8554,Sports,27,718.83
8555,Sports,72,1277.24
8556,Clothing,55,4963.93
8557,Toys,62,5851.46
8558,Clothing,61,1726.75
8559,Toys,18,577.16
8560,Sports,41,1691.33
8561,Books,29,1113.19
8562,Electronics,97,9267.3
8563,Electronics,3,44.4
8564,Furniture,70,1192.41
8565,Books,17,1062.54
8566,Clothing,19,1883.84
8567,Sports,26,2331.36
8568,Sports,64,1638.95
8569,Toys,11,1056.24
8570,Toys,46,2691.47
8571,Clothing,33,1971.88
8572,Sports,79,2103.7
8573,Toys,68,2974.37
8574,Electronics,35,946.29
8575,Furniture,46,2314.83
8576,Sports,36,2369.38
8577,Furniture,52,3347.09
8578,Sports,18,1333.31
8579,Furniture,16,164.05
8580,Books,43,3223.56
8581,Furniture,58,1391.71
8582,Clothing,13,170.99
8583,Sports,52,1758.09
8584,Clothing,1,77.08
8585,Furniture,70,1911.23
8586,Books,76,4951.96
8587,Furniture,51,3387.63
8588,Books,20,670.68
8589,Toys,6,249.3
8590,Furniture,13,760.38
8591,Books,46,1011.68
8592,Furniture,62,2441.17
8593,Toys,27,1348.56
8594,Toys,7,352.67
8595,Electronics,12,361.6
8596,Clothing,92,8002.42
8597,Sports,85,3669.96
8598,Electronics,41,848.98
8599,Clothing,30,1615.28
8600,Books,85,7715.4
8601,Books,87,1834.44
8602,Sports,61,2806.55
8603,Electronics,94,4718.07
8604,Sports,74,1836.6
8605,Toys,47,1759.06
8606,Toys,74,6002.6
8607,Books,89,6866.12
8608,Furniture,92,3933.5
8609,Furniture,33,1239.35
8610,Clothing,36,1281.13
8611,Books,87,5661.04
8612,Clothing,70,6630.19
8613,Electronics,68,1005.33
8614,Sports,25,465.71
8615,Electronics,46,710.36
8616,Books,22,1155.51
8617,Electronics,45,4185.37
8618,Clothing,6,148.36
8619,Furniture,57,4039.71
8620,Books,97,6543.82
8621,Sports,93,3156.15
8622,Clothing,37,2931.08
8623,Furniture,43,1373.2
8624,Furniture,1,59.1
8625,Clothing,17,1365.41
8626,Books,96,7479.22
8627,Toys,95,7930.93
8628,Toys,58,938.64
8629,Furniture,80,3136.56
8630,Clothing,36,986.95
8631,Clothing,11,249.11
8632,Electronics,4,325.01
8633,Electronics,43,594.98
8634,Books,64,2775.14
8635,Books,8,327.96
8636,Sports,66,4656.19
8637,Sports,20,1106.08
8638,Electronics,61,5520.04
8639,Clothing,12,364.05
8640,Furniture,79,2960.49
8641,Electronics,41,827.72
8642,Electronics,53,746.16
8643,Books,15,915.98
8644,Sports,51,3356.85
8645,Electronics,15,418.79
8646,Electronics,40,1541.59
8647,Books,73,6468.69
8648,Books,99,3561.09
8649,Furniture,53,4032.05
8650,Sports,17,217.16
8651,Furniture,92,8564.25
8652,Electronics,63,5706.95
8653,Sports,4,302.19
8654,Books,7,299.42
8655,Books,66,3891.88
8656,Books,44,1998.36
8657,Electronics,58,5611.04
8658,Furniture,18,600.1
8659,Toys,46,868.49
8660,Toys,29,293.73
8661,Furniture,17,688.62
8662,Furniture,39,2974.06
8663,Clothing,15,692.88
8664,Electronics,61,1336.29
8665,Clothing,49,2385.04
8666,Toys,34,2452.42
8667,Toys,34,2595.34
8668,Clothing,89,7014.51
8669,Clothing,29,1394.14
8670,Clothing,89,7486.87
8671,Clothing,87,6569.31
8672,Clothing,31,1028.03
8673,Books,1,36.96
8674,Furniture,32,846.87
8675,Sports,94,3839.12
8676,Clothing,70,2304.12
8677,Sports,51,1982.84
8678,Books,18,251.08
8679,Electronics,68,4673.61
8680,Books,34,2414.75
8681,Toys,4,271.64
8682,Sports,92,5627.33
8683,Toys,85,3751.59
8684,Sports,30,1523.73
8685,Electronics,76,3718.38
8686,Toys,3,271.85
8687,Electronics,98,5837.8
8688,Furniture,35,2275.2
8689,Furniture,19,1403.71
8690,Sports,4,281.66
8691,Sports,100,4310.24
8692,Clothing,35,1945.97
8693,Furniture,28,1294.37
8694,Clothing,83,7364.22
8695,Furniture,24,1607.33
8696,Sports,37,532.27
8697,Clothing,6,91.81
8698,Toys,91,7242.09
8699,Toys,62,2350.55
8700,Books,86,2850.22
8701,Clothing,80,6876.15
8702,Furniture,77,6472.91
8703,Sports,28,1482.04
8704,Sports,37,1505.14
8705,Toys,42,1758.62
8706,Furniture,52,1525.45
8707,Clothing,48,2844.29
8708,Clothing,3,245.1
8709,Furniture,65,2716.21
8710,Books,57,1425.74
8711,Sports,2,118.36
8712,Furniture,57,4902.77
8713,Electronics,80,4658.06
8714,Sports,74,6034.67
8715,Furniture,76,1009.12
8716,Electronics,42,2451.11
8717,Books,11,669.31
8718,Electronics,48,3436.09
8719,Clothing,68,5576.17
8720,Clothing,50,536.37
8721,Toys,63,2300.68
8722,Toys,85,2510.39
8723,Toys,28,2548.97
8724,Books,35,1494.16
8725,Sports,9,98.09
8726,Toys,19,1387.0
8727,Electronics,23,1222.87
8728,Sports,2,156.61
8729,Toys,68,6027.51
8730,Books,24,1280.6
8731,Clothing,65,5108.82
8732,Clothing,47,3296.12
8733,Toys,71,5530.29
8734,Toys,34,1123.79
8735,Books,91,6057.54
8736,Books,46,2544.97
8737,Clothing,97,6098.31
8738,Furniture,64,738.06
8739,Electronics,27,2533.09
8740,Sports,42,3855.39
8741,Furniture,46,512.5
8742,Furniture,8,220.49
8743,Clothing,3,148.64
8744,Books,59,2116.92
8745,Books,46,952.64
8746,Toys,44,779.46
8747,Sports,35,3247.28
8748,Sports,28,1292.44
8749,Books,49,3041.59
8750,Books,69,3484.45
8751,Toys,28,992.09
8752,Furniture,90,8081.4
8753,Sports,93,2715.14
8754,Sports,58,2111.23
8755,Clothing,76,1292.46
8756,Sports,39,1429.35
8757,Toys,20,870.38
8758,Books,51,1966.83
8759,Sports,64,4922.43
8760,Clothing,80,1695.06
8761,Furniture,53,4547.52
8762,Clothing,37,2336.85
8763,Toys,48,3969.34
8764,Toys,25,290.39
8765,Electronics,75,1040.28
8766,Clothing,9,734.89
8767,Toys,98,2772.06
8768,Clothing,46,3862.23
8769,Books,37,1596.68
8770,Furniture,8,154.67
8771,Furniture,22,1386.26
8772,Clothing,44,497.7
8773,Clothing,50,635.23
8774,Toys,2,47.27
8775,Furniture,63,3142.83
8776,Clothing,94,6886.87
8777,Furniture,86,8344.34
8778,Clothing,35,3026.94
8779,Sports,62,2746.07
8780,Furniture,38,2720.37
8781,Toys,64,2494.13
8782,Furniture,83,5341.63
8783,Toys,33,1451.09
8784,Electronics,58,1396.29
8785,Toys,39,3530.4
8786,Books,26,989.73
8787,Electronics,83,3609.06
8788,Sports,6,483.96
8789,Sports,61,1626.97
8790,Toys,78,4782.52
8791,Clothing,31,816.69
8792,Clothing,69,1447.16
8793,Furniture,61,1072.38
8794,Electronics,68,3011.76
8795,Furniture,39,1565.69
8796,Toys,34,924.24
8797,Furniture,41,3696.97
8798,Clothing,48,1375.08
8799,Books,63,4271.99
8800,Furniture,65,5800.04
8801,Books,49,1065.29
8802,Furniture,77,6342.2
8803,Toys,23,1330.93
8804,Clothing,71,7042.05
8805,Toys,13,677.87
8806,Toys,98,5037.57
8807,Clothing,81,1896.57
8808,Electronics,57,3387.87
8809,Electronics,64,3171.37
8810,Toys,24,2367.24
8811,Clothing,89,8451.39
8812,Electronics,81,3772.72
8813,Clothing,95,7281.54
8814,Toys,84,7052.25
8815,Sports,26,1247.84
8816,Clothing,87,7450.97
8817,Sports,34,2604.37
8818,Clothing,3,60.44
8819,Books,45,3385.82
8820,Sports,95,6207.15
8821,Toys,61,1292.53
8822,Books,2,168.39
8823,Electronics,80,1897.29
8824,Sports,23,2253.0
8825,Toys,82,6405.58
8826,Books,4,309.48
8827,Electronics,46,3069.04
8828,Clothing,4,76.88
8829,Sports,28,1086.59
8830,Books,50,4642.23
8831,Sports,96,7178.3
8832,Books,6,381.49
8833,Electronics,83,7025.26
